ID,date,cluster_id,electricity_consumption,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,year,month,day_of_week,day_of_year,is_weekend,month_sin,month_cos,day_sin,day_cos,is_pandemic,cluster_id_encoded,HDD,daylight_ratio,temp_lag_1,sun_lag_1,temp_lag_2,sun_lag_2,temp_lag_7,sun_lag_7,temp_roll_mean_3,temp_roll_mean_7
cluster_4_2015-09-13,2015-09-13,cluster_4,6.65861933322699,24.8,12.6,23.8,11.7,16052.283333333333,45791.4,24.1,52.9,146.05606071736784,9.703333333333331,1.9266666666666663,2015,9,6,256,1,-1.0,-1.8369701987210297e-16,-0.9536809966304455,-0.300819807635668,0,3,0.0,0.3505447046525915,25.0,17864.986666666668,24.6,41045.42666666667,18.1,35725.07,24.46666666666667,22.642857142857142
cluster_4_2015-09-14,2015-09-14,cluster_4,6.810957993984799,21.1,13.2,19.6,9.2,36507.12,45590.84666666667,30.0,74.5,214.3336344040273,14.506666666666666,2.89,2015,9,0,257,0,-1.0,-1.8369701987210297e-16,-0.9587178169872964,-0.2843591872810036,0,3,0.0,0.8007379097168982,24.8,16052.283333333333,25.0,17864.986666666668,20.4,29980.14,24.8,23.599999999999998
cluster_4_2015-09-15,2015-09-15,cluster_4,6.844536420040583,19.8,11.6,17.3,8.2,17447.14,45390.776666666665,28.2,57.6,190.66979382981944,9.86,2.45,2015,9,1,258,0,-1.0,-1.8369701987210297e-16,-0.9634705485641486,-0.26781430516217486,0,3,0.0,0.384367858700985,21.1,36507.12,24.8,16052.283333333333,22.2,34338.60666666667,23.633333333333336,23.7
cluster_4_2015-09-16,2015-09-16,cluster_4,6.863433417064757,25.1,14.3,22.2,12.6,20699.78,45191.293333333335,43.0,87.8,184.6677210568365,8.89,2.91,2015,9,2,259,0,-1.0,-1.8369701987210297e-16,-0.9679377830240642,-0.25119006388481957,0,3,0.0,0.45803783063897024,19.8,17447.14,21.1,36507.12,24.4,42453.55333333334,21.900000000000002,23.357142857142858
cluster_4_2015-09-17,2015-09-17,cluster_4,6.857699113771462,21.3,13.2,20.3,10.8,20696.59,44992.34333333333,31.0,70.6,205.77728432662963,7.486666666666667,1.6666666666666667,2015,9,3,260,0,-1.0,-1.8369701987210297e-16,-0.9721181966290612,-0.23449138957041052,0,3,0.0,0.4599922670042376,25.1,20699.78,19.8,17447.14,23.8,42047.10666666667,22.0,23.45714285714286
cluster_4_2015-09-18,2015-09-18,cluster_4,6.845740503850178,19.3,10.4,18.9,8.4,34979.82666666667,44792.59333333333,22.1,53.3,238.92063780991367,11.556666666666668,2.0866666666666664,2015,9,4,261,0,-1.0,-1.8369701987210297e-16,-0.9760105506323682,-0.21772323039653224,0,3,0.0,0.7809113773561964,21.3,20696.59,25.1,20699.78,24.6,41045.42666666667,22.066666666666666,23.1
cluster_4_2015-09-19,2015-09-19,cluster_4,6.729698614591539,18.9,10.6,17.2,9.2,32624.846666666665,44591.83666666667,15.3,31.7,305.92182397950825,10.996666666666668,1.9733333333333336,2015,9,5,262,1,-1.0,-1.8369701987210297e-16,-0.9796136916454901,-0.20089055513063528,0,3,0.0,0.7316163111698581,19.3,34979.82666666667,21.3,20696.59,25.0,17864.986666666668,21.900000000000002,22.342857142857145
cluster_4_2015-09-20,2015-09-20,cluster_4,6.670803075556977,17.3,7.4,16.2,5.6,24094.19,44390.2,18.4,40.0,0.611039619437055,10.916666666666666,1.923333333333333,2015,9,6,263,1,-1.0,-1.8369701987210297e-16,-0.9829265519799822,-0.18399835165767986,0,3,0.6999999999999993,0.5427695128764259,18.9,32624.846666666665,19.3,34979.82666666667,24.8,16052.283333333333,19.833333333333332,21.47142857142857
cluster_4_2015-09-21,2015-09-21,cluster_4,6.826985473703858,19.3,7.7,18.4,6.0,32302.97,44187.79666666667,15.4,28.4,287.2979833454024,14.74,2.4233333333333333,2015,9,0,264,0,-1.0,-1.8369701987210297e-16,-0.9859481499638303,-0.1670516255021195,0,3,0.0,0.7310217167413249,17.3,24094.19,18.9,32624.846666666665,21.1,36507.12,18.5,20.400000000000002
cluster_4_2015-09-22,2015-09-22,cluster_4,6.864977205920381,19.4,10.7,17.9,8.3,23985.86,43984.76,26.6,67.0,230.94806165629427,8.75,1.7633333333333334,2015,9,1,265,0,-1.0,-1.8369701987210297e-16,-0.9886775902323404,-0.15005539834465262,0,3,0.0,0.5453096638548476,19.3,32302.97,17.3,24094.19,19.8,17447.14,18.5,20.142857142857142
cluster_4_2015-09-23,2015-09-23,cluster_4,6.877233182922045,17.3,9.5,14.6,6.9,29910.390000000003,43781.206666666665,17.7,36.7,297.33135708232976,9.856666666666667,1.8033333333333328,2015,9,2,266,0,-1.0,-1.8369701987210297e-16,-0.9911140639934546,-0.13301470653419636,0,3,0.6999999999999993,0.6831631449671108,19.4,23985.86,19.3,32302.97,25.1,20699.78,18.666666666666668,20.085714285714285
cluster_4_2015-09-24,2015-09-24,cluster_4,6.8857887721864826,18.5,9.6,17.6,7.1,28974.716666666664,43577.26,18.4,37.4,279.86859402382305,11.54,2.016666666666667,2015,9,3,267,0,-1.0,-1.8369701987210297e-16,-0.9932568492674143,-0.11593459959550066,0,3,0.0,0.6648892513530064,17.3,29910.390000000003,19.4,23985.86,21.3,20696.59,18.666666666666668,18.97142857142857
cluster_4_2015-09-25,2015-09-25,cluster_4,6.864348697292151,19.1,9.7,16.5,8.6,33712.59,43373.04,18.4,39.6,344.9827152174793,11.913333333333334,2.16,2015,9,4,268,0,-1.0,-1.8369701987210297e-16,-0.9951053111006974,-0.09882013873287211,0,3,0.0,0.7772527069187006,18.5,28974.716666666664,17.3,29910.390000000003,19.3,34979.82666666667,18.400000000000002,18.571428571428573
cluster_4_2015-09-26,2015-09-26,cluster_4,6.745964319743822,19.9,9.6,18.3,7.7,29517.623333333333,43168.66333333333,17.4,39.2,12.602613996387603,11.866666666666667,2.3833333333333333,2015,9,5,269,1,-1.0,-1.8369701987210297e-16,-0.99665890175417,-0.08167639533042288,0,3,0.0,0.6837584788515454,19.1,33712.59,18.5,28974.716666666664,18.9,32624.846666666665,18.3,18.542857142857144
cluster_4_2015-09-27,2015-09-27,cluster_4,6.692000612500556,19.2,9.2,17.5,6.5,36942.32333333333,42964.26,22.1,46.8,22.76456063103727,14.75,2.8266666666666667,2015,9,6,270,1,-1.0,-1.8369701987210297e-16,-0.9979171608653922,-0.06450844944931625,0,3,0.0,0.8598184517755351,19.9,29517.623333333333,19.1,33712.59,17.3,24094.19,19.166666666666668,18.685714285714287
cluster_4_2015-09-28,2015-09-28,cluster_4,6.848179357087667,18.4,7.6,16.1,5.5,39049.03333333333,42759.93333333334,23.9,50.0,28.403671823829644,16.013333333333332,3.19,2015,9,0,271,0,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,0,3,0.0,0.9131941304679971,19.2,36942.32333333333,19.9,29517.623333333333,19.3,32302.97,19.400000000000002,18.957142857142856
cluster_4_2015-09-29,2015-09-29,cluster_4,6.880227852099884,18.9,9.1,17.6,5.3,38885.16666666666,42555.82,26.3,53.3,36.67993832017299,16.006666666666664,3.236666666666667,2015,9,1,272,0,-1.0,-1.8369701987210297e-16,-0.9995462806873573,-0.03012030484690836,0,3,0.0,0.9137235034635262,18.4,39049.03333333333,19.2,36942.32333333333,19.4,23985.86,19.166666666666668,18.828571428571426
cluster_4_2015-09-30,2015-09-30,cluster_4,6.889217511413517,20.0,7.8,18.6,5.5,38721.18,42352.02666666667,22.1,44.3,34.68202178334184,16.05,2.99,2015,9,2,273,0,-1.0,-1.8369701987210297e-16,-0.9999166586547379,-0.012910296075008843,0,3,0.0,0.9142482379063345,18.9,38885.16666666666,18.4,39049.03333333333,17.3,29910.390000000003,18.833333333333332,18.75714285714286
cluster_4_2015-10-01,2015-10-01,cluster_4,6.897092634493838,17.2,6.9,16.1,3.3,38454.16333333333,42148.68333333333,24.3,46.4,34.160940769806416,14.516666666666666,2.6633333333333336,2015,10,3,274,0,-0.8660254037844386,0.5000000000000001,-0.9999907397361901,0.004303538296243821,0,3,0.8000000000000007,0.9123238964626464,20.0,38721.18,18.9,38885.16666666666,18.5,28974.716666666664,19.099999999999998,19.142857142857142
cluster_4_2015-10-02,2015-10-02,cluster_4,6.88951900431493,19.6,7.3,19.0,4.2,36092.83,41945.91333333333,16.3,28.4,36.948612548189445,14.483333333333334,2.486666666666667,2015,10,4,275,0,-0.8660254037844386,0.5000000000000001,-0.9997685019798909,0.021516097436222233,0,3,0.0,0.8604406649229813,17.2,38454.16333333333,20.0,38721.18,19.1,33712.59,18.7,18.957142857142856
cluster_4_2015-10-03,2015-10-03,cluster_4,6.775399195411263,19.8,9.1,19.0,7.4,27540.243333333336,41743.833333333336,20.4,52.9,153.02293253412893,11.04,1.846666666666667,2015,10,5,276,1,-0.8660254037844386,0.5000000000000001,-0.9992500112396835,0.03872228089217399,0,3,0.0,0.6597281899157181,19.6,36092.83,17.2,38454.16333333333,19.9,29517.623333333333,18.933333333333334,19.02857142857143
cluster_4_2015-10-04,2015-10-04,cluster_4,6.726201027733975,18.6,7.5,17.0,5.5,29283.266666666663,41542.57666666667,15.5,31.0,176.98774439863757,11.363333333333337,1.9466666666666663,2015,10,6,277,1,-0.8660254037844386,0.5000000000000001,-0.9984354211555643,0.05591699010060302,0,3,0.0,0.7048807304586917,19.8,27540.243333333336,19.6,36092.83,19.2,36942.32333333333,18.866666666666664,19.014285714285712
cluster_4_2015-10-05,2015-10-05,cluster_4,6.877303287966235,20.7,12.6,20.2,11.4,16100.543333333331,41342.263333333336,19.8,46.4,172.98774439863757,6.6000000000000005,1.39,2015,10,0,278,0,-0.8660254037844386,0.5000000000000001,-0.9973249731081555,0.07309512989807776,0,3,0.0,0.3894357154035332,18.6,29283.266666666663,19.8,27540.243333333336,18.4,39049.03333333333,19.333333333333332,18.928571428571427
cluster_4_2015-10-06,2015-10-06,cluster_4,6.883685922127553,22.2,13.9,22.2,13.1,22643.97,41143.01666666666,23.7,54.0,186.74705302426648,7.893333333333333,1.4766666666666666,2015,10,1,279,0,-0.8660254037844386,0.5000000000000001,-0.9959189961471792,0.0902516100310407,0,3,0.0,0.5503587601437391,20.7,16100.543333333331,18.6,29283.266666666663,18.9,38885.16666666666,19.7,19.25714285714286
cluster_4_2015-10-07,2015-10-07,cluster_4,6.896580068269828,17.1,11.6,16.3,10.0,25869.06,40944.79,22.9,49.7,268.76206835073896,7.886666666666667,1.7400000000000002,2015,10,2,280,0,-0.8660254037844386,0.5000000000000001,-0.994217906893952,0.10738134666416306,0,3,0.8999999999999986,0.6317880299781736,22.2,22643.97,20.7,16100.543333333331,20.0,38721.18,20.5,19.728571428571428
cluster_4_2015-10-08,2015-10-08,cluster_4,6.903180832135747,16.0,8.5,13.7,7.1,20734.04,40746.13333333333,14.4,32.0,335.4997371104307,7.109999999999999,1.37,2015,10,3,281,0,-0.8660254037844386,0.5000000000000001,-0.9922222094179324,0.12447926388678869,0,3,2.0,0.5088465937072056,17.1,25869.06,22.2,22643.97,17.2,38454.16333333333,20.0,19.314285714285717
cluster_4_2015-10-09,2015-10-09,cluster_4,6.9049944714577975,17.4,8.3,16.1,5.7,29091.15333333333,40546.81666666667,14.7,36.0,9.621936542210854,9.18,1.6033333333333335,2015,10,4,282,0,-0.8660254037844386,0.5000000000000001,-0.989932495087353,0.141540295217043,0,3,0.6000000000000014,0.7174530153493671,16.0,20734.04,17.1,25869.06,19.6,36092.83,18.433333333333334,19.142857142857142
cluster_4_2015-10-10,2015-10-10,cluster_4,6.803890311101686,17.9,6.9,16.0,5.8,31052.82,40346.97666666666,18.9,40.7,25.45755355792664,11.06,1.8066666666666664,2015,10,5,283,1,-0.8660254037844386,0.5000000000000001,-0.9873494423939864,0.15855938510313475,0,3,0.10000000000000142,0.7696252096243076,17.4,29091.15333333333,16.0,20734.04,19.8,27540.243333333336,16.833333333333332,18.82857142857143
cluster_4_2015-10-11,2015-10-11,cluster_4,6.7610251651928595,15.8,7.8,14.5,6.5,15884.456666666663,40146.75666666667,18.4,37.8,23.6142218802156,7.1433333333333335,1.2899999999999998,2015,10,6,284,1,-0.8660254037844386,0.5000000000000001,-0.9844738167520923,0.17553149042142777,0,3,2.1999999999999993,0.3956499188373081,17.9,31052.82,17.4,29091.15333333333,18.6,29283.266666666663,17.099999999999998,18.557142857142857
cluster_4_2015-10-12,2015-10-12,cluster_4,6.933746560132455,16.1,6.4,15.4,5.1,20541.16,39946.29,13.2,29.2,54.82028309776312,8.17,1.2766666666666666,2015,10,0,285,0,-0.8660254037844386,0.5000000000000001,-0.9813064702716093,0.19245158197082995,0,3,1.8999999999999986,0.5142065957415384,15.8,15884.456666666663,17.9,31052.82,20.7,16100.543333333331,17.033333333333335,18.157142857142855
cluster_4_2015-10-13,2015-10-13,cluster_4,6.9881114759743,12.4,6.7,10.9,3.2,15086.196666666665,39745.73,19.7,40.0,334.6471905157697,5.993333333333333,1.0533333333333332,2015,10,1,286,0,-0.8660254037844386,0.5000000000000001,-0.9778483415056567,0.20931464596304888,0,3,5.6,0.37955818419947157,16.1,20541.16,15.8,15884.456666666663,22.2,22643.97,16.6,17.5
cluster_4_2015-10-14,2015-10-14,cluster_4,7.0571902860529825,10.2,4.6,8.1,0.7,9934.953333333331,39545.206666666665,20.2,41.4,345.66449361619107,5.57,1.12,2015,10,2,287,0,-0.8660254037844386,0.5000000000000001,-0.9741004551724206,0.22611568550828803,0,3,7.800000000000001,0.2512239269135126,12.4,15086.196666666665,16.1,20541.16,17.1,25869.06,14.766666666666667,16.1
cluster_4_2015-10-15,2015-10-15,cluster_4,7.1003554955617005,7.9,3.4,5.4,-0.8,5786.806666666666,39344.87333333333,25.0,45.4,346.54679092361584,4.6000000000000005,0.7633333333333333,2015,10,3,288,0,-0.8660254037844386,0.5000000000000001,-0.970063921851507,0.2428497220959358,0,3,10.1,0.14707531378555413,10.2,9934.953333333331,12.4,15086.196666666665,16.0,20734.04,12.9,15.114285714285714
cluster_4_2015-10-16,2015-10-16,cluster_4,7.1025158165445195,8.8,2.4,6.1,-0.4,9303.973333333332,39144.87333333333,14.9,33.8,294.60475583253566,5.266666666666667,0.7766666666666667,2015,10,4,289,0,-0.8660254037844386,0.5000000000000001,-0.965739937654855,0.25951179706979943,0,3,9.2,0.23767443515970435,7.9,5786.806666666666,10.2,9934.953333333331,17.4,29091.15333333333,10.166666666666666,13.957142857142857
cluster_4_2015-10-17,2015-10-17,cluster_4,6.959543800724377,13.4,1.6,11.5,-0.6,24650.54333333333,38945.35666666667,10.2,20.5,300.2270120548824,7.923333333333333,1.1166666666666665,2015,10,5,290,1,-0.8660254037844386,0.5000000000000001,-0.9611297838723007,0.27609697309746883,0,3,4.6,0.6329357979312913,8.8,9303.973333333332,7.9,5786.806666666666,17.9,31052.82,8.966666666666667,12.728571428571428
cluster_4_2015-10-18,2015-10-18,cluster_4,6.88904635337616,13.4,4.3,11.7,2.3,15345.373333333331,38746.48,11.8,23.8,18.399579133718465,6.919999999999999,1.08,2015,10,6,291,1,-0.8660254037844386,0.5000000000000001,-0.9562348265919058,0.2926003356333479,0,3,4.6,0.3960353894842537,13.4,24650.54333333333,8.8,9303.973333333332,15.8,15884.456666666663,10.033333333333333,12.085714285714287
cluster_4_2015-10-19,2015-10-19,cluster_4,7.029264696379334,14.4,4.4,12.5,1.2,29425.416666666668,38548.39,15.4,36.4,11.740268583625586,9.543333333333331,1.4466666666666663,2015,10,0,292,0,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,0,3,3.5999999999999996,0.7633173097334788,13.4,15345.373333333331,13.4,24650.54333333333,16.1,20541.16,11.866666666666667,11.742857142857146
cluster_4_2015-10-20,2015-10-20,cluster_4,7.042568474745899,13.0,4.8,10.9,1.4,22766.536666666667,38351.25,18.8,37.1,1.818936827810996,7.673333333333333,1.2866666666666668,2015,10,1,293,0,-0.8660254037844386,0.5000000000000001,-0.9455963874271428,0.3253420847119795,0,3,5.0,0.5936167152296584,14.4,29425.416666666668,13.4,15345.373333333331,12.4,15086.196666666665,13.733333333333334,11.5
cluster_4_2015-10-21,2015-10-21,cluster_4,7.048428110719414,13.8,4.9,11.5,2.8,19392.25333333333,38155.22,17.6,37.4,326.1648168417173,7.266666666666666,1.23,2015,10,2,294,0,-0.8660254037844386,0.5000000000000001,-0.9398560579418953,0.341570769167856,0,3,4.199999999999999,0.5082330831862624,13.0,22766.536666666667,14.4,29425.416666666668,10.2,9934.953333333331,13.600000000000001,11.585714285714285
cluster_4_2015-10-22,2015-10-22,cluster_4,7.024351833270017,15.4,6.5,14.2,4.5,2325.9866666666667,37960.46,16.6,33.8,281.51716564275,2.763333333333333,0.6066666666666666,2015,10,3,295,0,-0.8660254037844386,0.5000000000000001,-0.9338372288229252,0.35769823883312546,0,3,2.5999999999999996,0.06127231846895948,13.8,19392.25333333333,13.0,22766.536666666667,7.9,5786.806666666666,13.733333333333334,12.1
cluster_4_2015-10-23,2015-10-23,cluster_4,6.993005940154344,14.8,8.5,13.6,7.0,21728.47,37767.14666666666,13.3,24.8,325.39751570250075,5.849999999999999,0.94,2015,10,4,296,0,-0.8660254037844386,0.5000000000000001,-0.9275416835791965,0.3737197147904692,0,3,3.1999999999999993,0.5753120530845924,15.4,2325.9866666666667,13.8,19392.25333333333,8.8,9303.973333333332,14.066666666666668,13.171428571428573
cluster_4_2015-10-24,2015-10-24,cluster_4,6.877565107468954,18.9,6.2,16.7,4.2,19035.29,37575.43666666667,16.7,37.8,178.02799072367043,7.45,1.35,2015,10,5,297,1,-0.8660254037844386,0.5000000000000001,-0.9209712877166347,0.38963044953078774,0,3,0.0,0.5065751755244488,14.8,21728.47,15.4,2325.9866666666667,13.4,24650.54333333333,14.666666666666666,14.028571428571428
cluster_4_2015-10-25,2015-10-25,cluster_4,6.813361079539684,17.1,9.9,16.1,8.1,17766.74,37385.52,15.8,25.6,345.9762498903684,5.923333333333333,1.04,2015,10,6,298,1,-0.8660254037844386,0.5000000000000001,-0.9141279881853337,0.4054257283599973,0,3,0.8999999999999986,0.47521780577598566,18.9,19035.29,14.8,21728.47,13.4,15345.373333333331,16.366666666666664,14.814285714285715
cluster_4_2015-10-26,2015-10-26,cluster_4,6.961487496776593,18.3,6.4,16.7,4.7,27328.656666666662,37197.57,16.7,38.2,137.0375942717042,8.74,1.3333333333333333,2015,10,0,299,0,-0.8660254037844386,0.5000000000000001,-0.9070138128026362,0.42110087079608916,0,3,0.0,0.7346695495731869,17.1,17766.74,18.9,19035.29,14.4,29425.416666666668,16.933333333333334,15.342857142857143
cluster_4_2015-10-27,2015-10-27,cluster_4,6.959436498117152,19.9,7.4,19.4,5.6,28812.156666666662,37011.560000000005,13.6,31.7,141.6668737000967,8.4,1.5,2015,10,1,300,0,-0.8660254037844386,0.5000000000000001,-0.8996308696522434,0.4366512319560638,0,3,0.0,0.7784426872031186,18.3,27328.656666666662,17.1,17766.74,13.0,22766.536666666667,18.1,15.900000000000002
cluster_4_2015-10-28,2015-10-28,cluster_4,6.965136056986231,16.6,9.4,17.0,7.8,8618.936666666666,36825.88,13.2,35.6,182.46619953273583,3.963333333333333,0.7033333333333333,2015,10,2,301,0,-0.8660254037844386,0.5000000000000001,-0.8919813464595487,0.45207220393230374,0,3,1.3999999999999986,0.23403928507293226,19.9,28812.156666666662,18.3,27328.656666666662,13.8,19392.25333333333,18.433333333333334,16.885714285714286
cluster_4_2015-10-29,2015-10-29,cluster_4,6.988032113092094,14.7,4.8,12.6,2.9,6954.363333333334,36640.28666666667,15.8,32.0,250.5369324267308,4.87,0.84,2015,10,3,302,0,-0.8660254037844386,0.5000000000000001,-0.8840675099433637,0.46735921715800205,0,3,3.3000000000000007,0.18979582776660137,16.6,8618.936666666666,19.9,28812.156666666662,15.4,2325.9866666666667,18.26666666666667,17.285714285714285
cluster_4_2015-10-30,2015-10-30,cluster_4,6.9745696459169295,17.5,4.5,16.4,2.5,31509.296666666665,36454.95333333333,14.3,25.9,118.0082467062669,8.766666666666667,1.2266666666666666,2015,10,4,303,0,-0.8660254037844386,0.5000000000000001,-0.8758917051442433,0.48250774176121763,0,3,0.5,0.8643114165349857,14.7,6954.363333333334,16.6,8618.936666666666,14.8,21728.47,17.066666666666666,17.185714285714287
cluster_4_2015-10-31,2015-10-31,cluster_4,6.872766239654326,18.6,5.8,18.2,4.3,32062.536666666667,36270.05,11.5,22.7,117.3778294409028,9.39,1.336666666666667,2015,10,5,304,1,-0.8660254037844386,0.5000000000000001,-0.8674563547295971,0.4975132889071803,0,3,0.0,0.8839704576147276,17.5,31509.296666666665,14.7,6954.363333333334,18.9,19035.29,16.266666666666666,17.571428571428573
cluster_4_2015-11-01,2015-11-01,cluster_4,6.8254871802951556,16.7,4.6,16.7,2.9,30219.34333333333,36085.76,9.4,14.0,77.54832652201824,8.48,1.16,2015,11,6,305,1,-0.5000000000000004,0.8660254037844384,-0.858763958275803,0.5123714121284235,0,3,1.3000000000000007,0.8374080503024746,18.6,32062.536666666667,17.5,31509.296666666665,17.1,17766.74,16.933333333333334,17.52857142857143
cluster_4_2015-11-02,2015-11-02,cluster_4,7.0131912917899815,16.8,4.9,14.9,2.6,30512.31333333333,35902.253333333334,14.3,24.8,136.2784484470257,8.326666666666666,1.1566666666666665,2015,11,0,306,0,-0.5000000000000004,0.8660254037844384,-0.8498170915275277,0.5270777086423724,0,3,1.1999999999999993,0.8498481474659306,16.7,30219.34333333333,18.6,32062.536666666667,18.3,27328.656666666662,17.599999999999998,17.47142857142857
cluster_4_2015-11-03,2015-11-03,cluster_4,7.029651621160053,14.5,5.3,12.7,3.5,2406.96,35719.72,20.6,51.8,141.34457295249751,2.37,0.6966666666666667,2015,11,1,307,0,-0.5000000000000004,0.8660254037844384,-0.8406184056344783,0.5416278206559811,0,3,3.5,0.06738274032550295,16.8,30512.31333333333,16.7,30219.34333333333,19.9,28812.156666666662,17.366666666666664,17.257142857142856
cluster_4_2015-11-04,2015-11-04,cluster_4,6.997222970094029,17.2,9.5,17.0,7.3,22807.986666666664,35538.35,21.4,42.1,181.10728105273253,5.56,1.03,2015,11,2,308,0,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,0,3,0.8000000000000007,0.641767130424914,14.5,2406.96,16.8,30512.31333333333,16.6,8618.936666666666,16.0,16.485714285714288
cluster_4_2015-11-05,2015-11-05,cluster_4,6.980463772322047,18.1,6.8,16.7,5.6,25390.180000000004,35358.33666666666,17.1,35.6,177.7126742772932,6.766666666666667,1.0466666666666666,2015,11,3,309,0,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,0,3,0.0,0.7180615473461467,17.2,22807.986666666664,14.5,2406.96,14.7,6954.363333333334,16.166666666666668,16.571428571428573
cluster_4_2015-11-06,2015-11-06,cluster_4,6.947452801520678,17.7,9.1,18.4,8.2,14599.1,35179.88333333333,20.7,46.8,206.0015266907197,3.78,0.7266666666666666,2015,11,4,310,0,-0.5000000000000004,0.8660254037844384,-0.8115390590073611,0.5842981736283683,0,3,0.3000000000000007,0.41497252532507006,18.1,25390.180000000004,17.2,22807.986666666664,17.5,31509.296666666665,16.599999999999998,17.057142857142857
cluster_4_2015-11-07,2015-11-07,cluster_4,6.813368772460273,20.8,8.3,20.8,7.4,30414.48,35003.17333333333,15.6,42.5,193.85245462716367,7.906666666666666,1.2966666666666666,2015,11,5,311,1,-0.5000000000000004,0.8660254037844384,-0.801361088174677,0.5981809144059158,0,3,0.0,0.8688815390774357,17.7,14599.1,18.1,25390.180000000004,18.6,32062.536666666667,17.666666666666668,17.085714285714285
cluster_4_2015-11-08,2015-11-08,cluster_4,6.762300513193118,20.3,8.4,19.9,7.4,26939.006666666664,34828.44,19.1,40.7,181.33805518929267,7.140000000000001,1.2833333333333334,2015,11,6,312,1,-0.5000000000000004,0.8660254037844384,-0.7909456567567774,0.6118864012687242,0,3,0.0,0.7734550617714974,20.8,30414.48,17.7,14599.1,16.7,30219.34333333333,18.866666666666664,17.4
cluster_4_2015-11-09,2015-11-09,cluster_4,6.898557105187914,19.5,9.2,20.6,8.2,28447.533333333336,34655.87666666667,19.9,41.4,212.20468816978385,6.75,1.2633333333333334,2015,11,0,313,0,-0.5000000000000004,0.8660254037844384,-0.780295851070776,0.6254105729852457,0,3,0.0,0.8208337296792373,20.3,26939.006666666664,20.8,30414.48,16.8,30512.31333333333,19.6,17.914285714285715
cluster_4_2015-11-10,2015-11-10,cluster_4,6.9424146434451615,15.3,4.5,13.5,2.2,29673.49,34485.71333333334,16.1,33.1,267.65600123184413,7.05,1.0333333333333334,2015,11,1,314,0,-0.5000000000000004,0.8660254037844384,-0.7694148268839381,0.6387494220515268,0,3,2.6999999999999993,0.8604325298612585,19.5,28447.533333333336,20.3,26939.006666666664,14.5,2406.96,20.2,18.3
cluster_4_2015-11-11,2015-11-11,cluster_4,6.865199490642978,15.9,3.7,15.1,1.4,24335.54,34318.16333333334,12.8,24.8,280.7262847379194,6.053333333333332,0.8133333333333335,2015,11,2,315,0,-0.5000000000000004,0.8660254037844384,-0.7583058084785625,0.6518989958787125,0,3,2.0999999999999996,0.7090947924235527,15.3,29673.49,19.5,28447.533333333336,17.2,22807.986666666664,18.366666666666664,18.414285714285715
cluster_4_2015-11-12,2015-11-12,cluster_4,6.970556354134196,15.3,3.7,14.6,1.7,21896.573333333334,34153.45333333333,11.2,24.5,208.2829447008485,6.136666666666667,0.8033333333333333,2015,11,3,316,0,-0.5000000000000004,0.8660254037844384,-0.7469720876965551,0.6648553979642866,0,3,2.6999999999999993,0.6411044884727576,15.9,24335.54,15.3,29673.49,18.1,25390.180000000004,16.900000000000002,18.22857142857143
cluster_4_2015-11-13,2015-11-13,cluster_4,6.983256922381915,15.0,3.3,13.0,1.4,18086.24333333333,33991.82666666667,20.5,53.6,256.38810889792694,4.476666666666667,0.7833333333333333,2015,11,4,317,0,-0.5000000000000004,0.8660254037844384,-0.7354170229639858,0.6776147890466887,0,3,3.0,0.5320605876847742,15.3,21896.573333333334,15.9,24335.54,17.7,14599.1,15.5,17.82857142857143
cluster_4_2015-11-14,2015-11-14,cluster_4,6.920129402747887,12.5,5.6,10.4,3.6,24819.35,33833.51,23.5,43.9,270.3710715383954,5.853333333333333,1.0366666666666666,2015,11,5,318,1,-0.5000000000000004,0.8660254037844384,-0.7236440382959124,0.690173388242972,0,3,5.5,0.7335513356037962,15.0,18086.24333333333,15.3,21896.573333333334,20.8,30414.48,15.4,17.442857142857143
cluster_4_2015-11-15,2015-11-15,cluster_4,6.846626405051972,16.1,3.9,13.7,2.1,29264.02,33678.753333333334,22.5,43.9,250.0027033913036,6.983333333333333,1.1833333333333331,2015,11,6,319,1,-0.5000000000000004,0.8660254037844384,-0.711656622281775,0.7025274741691566,0,3,1.8999999999999986,0.8688905678842066,12.5,24819.35,15.0,18086.24333333333,20.3,26939.006666666664,14.266666666666667,16.257142857142856
cluster_4_2015-11-16,2015-11-16,cluster_4,6.9784383213252745,15.8,3.1,14.5,-0.2,21697.43333333333,33527.58666666666,26.8,51.1,260.1193426442465,6.146666666666667,1.02,2015,11,0,320,0,-0.5000000000000004,0.8660254037844384,-0.6994583270516471,0.7146733860429608,0,3,2.1999999999999993,0.6471323575026923,16.1,29264.02,12.5,24819.35,19.5,28447.533333333336,14.533333333333333,15.657142857142858
